	MS28F1_sample2	MS28F1_sample3	MS28F1_sample4	MS28F1_sample5	MS28F1_sample6	MS28F1_sample7	MS28F1_sample8	MS28F1_sample9	MS28F1_sample11	MS28F1_sample14
mmu_piR_013547|gb|DQ691305|Mus_musculus:17:27048091:27048115:Minus	1.83333333333333	0	1.33333333333333	0	0.5	0.5	0	1.83333333333333	1	1.33333333333333
mmu_piR_011551|gb|DQ688224|Mus_musculus:4:134902012:134902041:Plus	1.83333333333333	2	10	2.5	8.33333333333333	2.5	3	3.5	3.5	4
mmu_piR_021820|gb|DQ703478|Mus_musculus:15:59105343:59105370:Plus	1.83333333333333	0.5	2.5	1.83333333333333	3.66666666666667	0.833333333333333	0.833333333333333	1	5	2.33333333333333
mmu_piR_008475|gb|DQ567581|Mus_musculus:6:69446003:69446032:Plus	1.66666666666667	1.33333333333333	4.33333333333333	4	2.33333333333333	1.66666666666667	0.333333333333333	7.33333333333333	4.16666666666667	2.33333333333333
mmu_piR_025800|gb|DQ709283|Mus_musculus:15:74469153:74469184:Plus	1.66666666666667	2.66666666666667	1.66666666666667	0.333333333333333	5	2	2.16666666666667	1.5	3.83333333333333	2.5
mmu_piR_019702|gb|DQ700391|Mus_musculus:5:113591825:113591853:Plus	1.66666666666667	1	1.5	0.666666666666667	1.33333333333333	1.33333333333333	1.58333333333333	0	1	1
mmu_piR_004546|gb|DQ553339|Mus_musculus:17:27048092:27048122:Minus	1.66666666666667	0	1.33333333333333	0	1.5	0.5	0	2.16666666666667	1	1.33333333333333
mmu_piR_021290|gb|DQ702705|Mus_musculus:5:150092132:150092162:Minus	1.58333333333333	2.66666666666667	3.25	1.25	1.25	2.33333333333333	4	2.91666666666667	2.25	4.33333333333333
mmu_piR_036358|gb|DQ724586|Mus_musculus:6:81866250:81866279:Minus	1.5	0.5	0.833333333333333	1	1	0	0.833333333333333	0	1.5	1.5
mmu_piR_027205|gb|DQ711324|Mus_musculus:2:150950955:150950984:Minus	1.5	1	0	0	1	0	0	0	3.5	0
mmu_piR_015192|gb|DQ693730|Mus_musculus:18:67183631:67183659:Minus	1.5	0.333333333333333	1	1.5	2.33333333333333	0.833333333333333	0.666666666666667	2	2.33333333333333	0.833333333333333
mmu_piR_011155|gb|DQ687616|Mus_musculus:15:59087345:59087375:Minus	1.5	2	0	0	2	1	0	1	2	1
mmu_piR_008873|gb|DQ568727|Mus_musculus:17:27048405:27048434:Minus	1.5	1	0	0	0.5	0	1	1	2.5	1
mmu_piR_029395|gb|DQ714489|Mus_musculus:14:22943138:22943165:Plus	1.5	1	1	1	0.5	0.5	0.5	0.5	1	0.5
mmu_piR_022605|gb|DQ704664|Mus_musculus:10:75300527:75300557:Plus	1.5	0	0.333333333333333	0.5	0	0	0.333333333333333	0	0.333333333333333	0.333333333333333
mmu_piR_031238|gb|DQ717083|Mus_musculus:2:150843008:150843039:Plus	1.5	0	1.5	0.5	3	0.5	0.5	0.5	3.5	1.5
mmu_piR_026421|gb|DQ710201|Mus_musculus:10:85181484:85181511:Plus	1.5	0	0	1.5	0	0	0	0	1	1
mmu_piR_009521|gb|DQ685061|Mus_musculus:8:95078885:95078913:Plus	1.5	1	0.5	2	1	0	0	1	1.5	0
mmu_piR_029846|gb|DQ715108|Mus_musculus:18:67189579:67189607:Minus	1.5	1.5	1.5	1	1.5	0.5	0.5	0	3	0
mmu_piR_001913|gb|DQ544708|Mus_musculus:7:73662460:73662490:Minus	1.5	0	0	0	0	0	0	0	1	1
mmu_piR_018865|gb|DQ699179|Mus_musculus:2:92370140:92370170:Plus	1.5	2	2.5	0	1	1.5	0	1	0	0.5
mmu_piR_021185|gb|DQ702559|Mus_musculus:2:92372646:92372675:Plus	1.5	0	1	0	2.5	0	0.5	1	1	0.5
mmu_piR_015413|gb|DQ694058|Mus_musculus:2:92372640:92372668:Plus	1.5	0	1	0	0.5	0	0.5	0	1	0.5
mmu_piR_015662|gb|DQ694423|Mus_musculus:6:127783711:127783739:Plus	1.5	0.5	1.5	0.333333333333333	1	0	1	0.5	1.5	0.5
mmu_piR_024753|gb|DQ707773|Mus_musculus:4:61707626:61707656:Minus	1.5	1	0	0	0	0	0	0	0	2
mmu_piR_022617|gb|DQ704682|Mus_musculus:18:67183636:67183664:Minus	1.5	0.333333333333333	1	1	1.83333333333333	0.333333333333333	0.666666666666667	1.5	1.33333333333333	0.333333333333333
mmu_piR_006971|gb|DQ562420|Mus_musculus:5:113577402:113577431:Minus	1.5	1	1	0.5	2	0	2	2.5	3	1
mmu_piR_021628|gb|DQ703198|Mus_musculus:17:27083317:27083341:Plus	1.5	0	2	0	0	0	0	0	0.5	1
mmu_piR_007245|gb|DQ563270|Mus_musculus:13:50923150:50923180:Minus	1.5	0	0.5	0	0	0	0	0	0.5	0
mmu_piR_034603|gb|DQ722012|Mus_musculus:2:92370132:92370158:Plus	1.5	0.5	0.5	0	0.5	0	0	0	0	0.5
mmu_piR_033192|gb|DQ719961|Mus_musculus:2:151017178:151017209:Plus	1.5	0	1.5	0.5	3	0.5	0.5	0.5	4.5	1.5
mmu_piR_009477|gb|DQ684983|Mus_musculus:5:115110528:115110554:Minus	1.5	0	0	0	0	0	0	0	1	0
mmu_piR_024946|gb|DQ708052|Mus_musculus:8:95078713:95078743:Plus	1.5	2	4.5	0	1.5	0.5	1.83333333333333	1	2	3.83333333333333
mmu_piR_032267|gb|DQ718552|Mus_musculus:15:74471496:74471525:Plus	1.5	2	2	1	0	0.5	0	1	1.5	2.5
mmu_piR_028341|gb|DQ712964|Mus_musculus:17:27086484:27086514:Plus	1.5	0	0	1	1	0	0	0	1	0
mmu_piR_013196|gb|DQ690767|Mus_musculus:7:73693016:73693043:Plus	1.5	0	0.5	0	0	0	0	0	0	0.5
mmu_piR_012405|gb|DQ689546|Mus_musculus:7:73659591:73659616:Minus	1.5	0	1	1	1	0	0	0.5	0	0
mmu_piR_000613|gb|DQ540958|Mus_musculus:15:78484046:78484076:Minus	1.5	1.5	1	2	4	0	0	2	1	0
mmu_piR_036989|gb|DQ725493|Mus_musculus:6:127791793:127791821:Plus	1.5	0	1.66666666666667	0	0.333333333333333	0.333333333333333	0	1	2	0.666666666666667
mmu_piR_034391|gb|DQ721716|Mus_musculus:9:67504204:67504233:Minus	1.5	2	4	2	3	0	2	1	11	2
mmu_piR_023699|gb|DQ706264|Mus_musculus:7:72982891:72982920:Plus	1.5	4	1	0	2.83333333333333	0	1.25	4	1.5	4
mmu_piR_030625|gb|DQ716219|Mus_musculus:7:125121051:125121081:Minus	1.5	0	0	0	0.5	0.333333333333333	0	0	0	0
mmu_piR_004353|gb|DQ552649|Mus_musculus:14:22943142:22943171:Plus	1.5	1	1	1	0.5	0.5	0.5	0.5	2	1.5
mmu_piR_017603|gb|DQ697303|Mus_musculus:17:66052546:66052575:Minus	1.33333333333333	0.333333333333333	0	1.5	3	1	2	1.83333333333333	3.83333333333333	0.833333333333333
mmu_piR_029273|gb|DQ714317|Mus_musculus:4:61710951:61710981:Minus	1.33333333333333	0	1	1	0	0.5	0	0	1	1.5
mmu_piR_005142|gb|DQ555184|Mus_musculus:12:98802809:98802838:Minus	1.33333333333333	0	0	0	0.333333333333333	0	1.33333333333333	2.16666666666667	0.666666666666667	0
mmu_piR_028444|gb|DQ713105|Mus_musculus:17:66115144:66115169:Plus	1.33333333333333	0.833333333333333	0	1.5	2	1	2	1.83333333333333	3.33333333333333	0.833333333333333
mmu_piR_005604|gb|DQ556852|Mus_musculus:2:92375338:92375367:Plus	1.33333333333333	0	1.5	0.333333333333333	0.5	0	0	0	1	0
mmu_piR_011032|gb|DQ687435|Mus_musculus:5:150091898:150091927:Minus	1.33333333333333	0.5	0.666666666666667	0.583333333333333	1.16666666666667	0	0.333333333333333	0	1.16666666666667	0
mmu_piR_019784|gb|DQ700518|Mus_musculus:17:66101292:66101321:Minus	1.33333333333333	0	0.333333333333333	0	0	0	0	0	0.666666666666667	0.333333333333333
mmu_piR_023913|gb|DQ706569|Mus_musculus:5:113589484:113589511:Plus	1.33333333333333	0	1.5	1.33333333333333	3	0	0.5	0.5	0.5	0
mmu_piR_026700|gb|DQ710594|Mus_musculus:10:75300046:75300076:Plus	1.33333333333333	2	2	4.83333333333333	2.33333333333333	0.5	1.5	5	5.5	1
mmu_piR_034363|gb|DQ721678|Mus_musculus:17:27048624:27048653:Minus	1.33333333333333	0	0.666666666666667	0.333333333333333	0	0	0	0	0	0.583333333333333
mmu_piR_037145|gb|DQ725706|Mus_musculus:3:124398432:124398461:Minus	1.33333333333333	0	1.5	0.833333333333333	0.666666666666667	1	0.5	0.333333333333333	1.33333333333333	0
mmu_piR_019236|gb|DQ699705|Mus_musculus:17:66101294:66101323:Minus	1.33333333333333	0	0.333333333333333	0	0	1	0	0	0.666666666666667	0.333333333333333
mmu_piR_028609|gb|DQ713337|Mus_musculus:4:57454732:57454760:Minus	1.33333333333333	2	0.5	1	3	0.5	1.83333333333333	0.5	0.5	0.5
mmu_piR_035282|gb|DQ723027|Mus_musculus:7:69775865:69775893:Minus	1.25	0	0.75	0.25	0.5	1.25	0.25	0	1	0.5
mmu_piR_023572|gb|DQ706064|Mus_musculus:17:27019740:27019770:Minus	1.25	0	1	0	0.333333333333333	0	0	0.333333333333333	0.25	0
mmu_piR_018960|gb|DQ699310|Mus_musculus:13:100895824:100895848:Plus	1.16666666666667	2	3.33333333333333	1.66666666666667	2.33333333333333	0	0	1.33333333333333	8.83333333333333	2.5
mmu_piR_013459|gb|DQ691161|Mus_musculus:2:92351196:92351226:Plus	1.16666666666667	0.333333333333333	1	1.33333333333333	0.666666666666667	0.833333333333333	0.333333333333333	0.833333333333333	2	1.83333333333333
mmu_piR_015168|gb|DQ693696|Mus_musculus:15:74469150:74469178:Plus	1.16666666666667	1.66666666666667	1.16666666666667	0.333333333333333	5	2	2.16666666666667	1.5	3.83333333333333	1.5
mmu_piR_015601|gb|DQ694341|Mus_musculus:4:61709366:61709395:Minus	1.16666666666667	0.583333333333333	0.583333333333333	1.83333333333333	2.5	0.25	1.16666666666667	1.33333333333333	1.08333333333333	0.666666666666667
mmu_piR_019739|gb|DQ700446|Mus_musculus:2:92351198:92351227:Plus	1.16666666666667	0.333333333333333	1	1.33333333333333	0.666666666666667	0.833333333333333	0.333333333333333	0.833333333333333	2	1.83333333333333
mmu_piR_027729|gb|DQ712080|Mus_musculus:15:74469155:74469183:Plus	1.16666666666667	0.666666666666667	1.16666666666667	0.333333333333333	1	1	0.666666666666667	0	0.333333333333333	1
mmu_piR_000739|gb|DQ541336|Mus_musculus:18:67180788:67180815:Minus	1.08333333333333	0.866666666666667	0	0.833333333333333	1.06666666666667	0.5	0	0.45	1.4	0.5
mmu_piR_023767|gb|DQ706354|Mus_musculus:7:73683877:73683906:Minus	1.08333333333333	0	0.5	1	0	0	0.25	0.333333333333333	0.666666666666667	1.66666666666667
mmu_piR_022360|gb|DQ704311|Mus_musculus:7:73683883:73683911:Minus	1.08333333333333	0	0.5	1	0	0	0.25	0.333333333333333	0.666666666666667	1
mmu_piR_002208|gb|DQ545703|Mus_musculus:18:67180787:67180816:Minus	1.08333333333333	0.866666666666667	0	0.833333333333333	1.06666666666667	0.5	0	0.45	1.4	0.5
mmu_piR_028578|gb|DQ713288|Mus_musculus:17:66118847:66118877:Plus	1	0	0	0	0	0	1	0	0	0
mmu_piR_023473|gb|DQ705900|Mus_musculus:17:48578205:48578233:Minus	1	1	0	0	0	0	0.5	0	0.5	1.5
mmu_piR_008442|gb|DQ567461|Mus_musculus:18:67188467:67188497:Minus	1	0	0	0	0	0	1	1	1	0
mmu_piR_007365|gb|DQ563707|Mus_musculus:11:5431060:5431089:Minus	1	0	0	0	1	1	1	0	0	0
mmu_piR_036323|gb|DQ724542|Mus_musculus:17:27064088:27064118:Plus	1	3	0	0	2	0	1	1	7	1
mmu_piR_023581|gb|DQ706078|Mus_musculus:15:74469777:74469804:Plus	1	1	0	0	0	0	0	0	0	0
mmu_piR_006976|gb|DQ562430|Mus_musculus:9:67522303:67522332:Minus	1	1.33333333333333	1	0	0	0	0	0	0	0
mmu_piR_003698|gb|DQ550599|Mus_musculus:6:81863520:81863550:Minus	1	0.666666666666667	1	0	0.5	0	0	0	0	0
mmu_piR_009866|gb|DQ685618|Mus_musculus:12:98807323:98807350:Minus	1	0	0	0	0	0	0	0	0	0
mmu_piR_016356|gb|DQ695457|Mus_musculus:5:150093643:150093673:Minus	1	0	0	0	0	0	0	0	0	0
mmu_piR_015957|gb|DQ694875|Mus_musculus:2:150841849:150841879:Plus	1	1	0	0	2	0	0	0	0	0
mmu_piR_002077|gb|DQ545212|Mus_musculus:7:125121256:125121281:Minus	1	0	0	0	0	0	0	0	0	0
mmu_piR_009795|gb|DQ685498|Mus_musculus:7:73688427:73688455:Minus	1	0	0	0	0	0	0	0	2.5	1
mmu_piR_038516|gb|piRNA_144|Mus_musculus:10:62077065:62077090:Plus	1	1	0	0	0	0	0	0	0	0
mmu_piR_028090|gb|DQ712611|Mus_musculus:2:92387915:92387944:Plus	1	0	1	0	0.5	0	0	1.5	3	2
mmu_piR_031334|gb|DQ717220|Mus_musculus:18:67189564:67189594:Minus	1	0	0	0	1	0	0.5	1.5	3.5	1.5
mmu_piR_039760|gb|piRNA_571|Mus_musculus:14:22928075:22928100:Plus	1	1	0	0	1	0	0	1	0	0
mmu_piR_015396|gb|DQ694027|Mus_musculus:1:94827054:94827082:Minus	1	0	0	0	0	0	0	0	0	1
mmu_piR_038674|gb|piRNA_1755|Mus_musculus:17:27048590:27048615:Minus	1	1	0	0	1	0	0	0	1	0
mmu_piR_014495|gb|DQ692709|Mus_musculus:9:67513824:67513852:Minus	1	0	0	0	0.5	0	0	0	0.5	1
mmu_piR_001147|gb|DQ542519|Mus_musculus:18:67167857:67167886:Minus	1	0	0	0	0.333333333333333	0	0	0	0	0
mmu_piR_038887|gb|piRNA_2160|Mus_musculus:4:134900248:134900272:Plus	1	3	2	2	9	2	0	2	6	1
mmu_piR_006423|gb|DQ561111|Mus_musculus:4:116687889:116687917:Plus	1	2	2	1	1	1	1	1	1	2
mmu_piR_015537|gb|DQ694251|Mus_musculus:6:81863213:81863242:Minus	1	0	1	0	2	0	2	0	1	0
mmu_piR_030535|gb|DQ716095|Mus_musculus:9:67538035:67538064:Plus	1	0	0	0	1	0.5	0	1	0	0
mmu_piR_006577|gb|DQ561499|Mus_musculus:17:27040895:27040923:Minus	1	0	1.5	0	0.5	0	0	1	1.5	3
mmu_piR_038935|gb|piRNA_2289|Mus_musculus:4:93808588:93808611:Minus	1	0	0	0	0	0	0	0	0	0
mmu_piR_013010|gb|DQ690495|Mus_musculus:2:92343549:92343578:Plus	1	0	0	0	0	0	0	0	0	0
mmu_piR_020501|gb|DQ701575|Mus_musculus:7:73687446:73687473:Minus	1	0	0	0	0	0	0	0	1	0
mmu_piR_009727|gb|DQ685380|Mus_musculus:7:72993329:72993359:Plus	1	0	0	0	0	0	1	0	1	1
mmu_piR_038284|gb|DQ727370|Mus_musculus:18:67171227:67171256:Minus	1	0	0	0	1	0	0	0	0	0
mmu_piR_020553|gb|DQ701661|Mus_musculus:14:23259557:23259584:Minus	1	0	0	0	0	0	0	0	0	0
mmu_piR_038824|gb|piRNA_2037|Mus_musculus:2:92348250:92348279:Plus	1	0	0	0	0	0	0	0	0	0
mmu_piR_034650|gb|DQ722085|Mus_musculus:7:73683765:73683792:Minus	1	0	0	0	0	0	0	0	0	1
mmu_piR_005519|gb|DQ556570|Mus_musculus:18:67176074:67176104:Minus	1	1.83333333333333	0.666666666666667	0	1.5	0	0	0.5	2.16666666666667	3.5
mmu_piR_018487|gb|DQ698628|Mus_musculus:9:54036347:54036376:Minus	1	0.5	0	0.5	2	2	0	0	1.5	0
mmu_piR_015252|gb|DQ693815|Mus_musculus:10:75299663:75299692:Plus	1	5	6	4	6	2	1	7	12	5
mmu_piR_023166|gb|DQ705449|Mus_musculus:7:11525555:11525584:Plus	1	0	0	0	0	0	0	0	0	0
mmu_piR_030217|gb|DQ715652|Mus_musculus:4:41998288:41998317:Plus	1	2	3	2	1	2	2	2	1	5
mmu_piR_009628|gb|DQ685221|Mus_musculus:18:67173852:67173882:Minus	1	0	0	0	0	0	0.333333333333333	0	0.666666666666667	1
mmu_piR_039709|gb|piRNA_443|Mus_musculus:13:53408821:53408844:Plus	1	0	0	0	0	0	0	0	1	0
mmu_piR_012589|gb|DQ689828|Mus_musculus:18:67192333:67192361:Plus	1	0	0	0	0	0	0	0	1	0
mmu_piR_033299|gb|DQ720118|Mus_musculus:5:150085903:150085929:Minus	1	0	0	0	0	0	0	0	0	0
mmu_piR_007040|gb|DQ562688|Mus_musculus:18:67183024:67183053:Minus	1	1	0	0.5	0	0	0	1	1.5	0
mmu_piR_019384|gb|DQ699928|Mus_musculus:2:150949676:150949705:Minus	1	0	0	0	0	0	0	1	1	0
mmu_piR_035260|gb|DQ722995|Mus_musculus:7:73654892:73654922:Minus	1	0	2	1	4	2	2	1	5	1
mmu_piR_036106|gb|DQ724232|Mus_musculus:17:27088007:27088034:Plus	1	0	0	0	1	0	0.5	0	0	0
mmu_piR_019021|gb|DQ699400|Mus_musculus:6:127799164:127799187:Plus	1	2	0	0	0	3	0	0	0.5	0
mmu_piR_014384|gb|DQ692548|Mus_musculus:10:62060588:62060619:Plus	1	0	1	0	2	2	0	1	1	2
mmu_piR_005999|gb|DQ558004|Mus_musculus:3:32529940:32529969:Minus	1	0	0	0	0	0	0	1	0	0
mmu_piR_032064|gb|DQ718245|Mus_musculus:17:48578310:48578339:Minus	1	0	0	1	0	0	0	0	0	0
mmu_piR_019135|gb|DQ699556|Mus_musculus:13:21512388:21512417:Minus	1	0	0	0	0	0	0	1	1	0
mmu_piR_011907|gb|DQ688764|Mus_musculus:17:27040701:27040726:Minus	1	0	0	0	0.5	0	0	0.5	0	0.5
mmu_piR_037902|gb|DQ726798|Mus_musculus:10:86048968:86048994:Plus	1	0	0	0	0	0	1	1	0	0
mmu_piR_005791|gb|DQ557350|Mus_musculus:17:66100398:66100426:Minus	1	0	1	0	0	0	0	0	0	1
mmu_piR_035208|gb|DQ722917|Mus_musculus:15:74472909:74472939:Plus	1	0	0	0	1	1	0	0	0	0
mmu_piR_037862|gb|DQ726739|Mus_musculus:15:59087272:59087300:Minus	1	1.5	0.5	0.5	6	0.5	0	0.5	5.5	2
mmu_piR_028655|gb|DQ713394|Mus_musculus:10:66100371:66100401:Plus	1	0	1	0	0	0	0	0	2	0
mmu_piR_026989|gb|DQ710992|Mus_musculus:17:27078606:27078635:Plus	1	0	1	0	0	1	0	0	1	1
mmu_piR_037470|gb|DQ726181|Mus_musculus:5:33576165:33576189:Minus	1	0	0	0	0	0	0	0	0	0
mmu_piR_032129|gb|DQ718349|Mus_musculus:18:67169464:67169492:Minus	1	0	0	0	0	0	0	1	2	1
mmu_piR_017044|gb|DQ696466|Mus_musculus:15:59097903:59097931:Minus	1	0	0	0	0	0	0	0	0	0
mmu_piR_014712|gb|DQ693018|Mus_musculus:17:48577966:48577995:Minus	1	0	0	0	0	0	0	0	0	0
mmu_piR_033748|gb|DQ720784|Mus_musculus:5:144019651:144019681:Plus	1	0	0	0	2	0	1	0	2	1
mmu_piR_013776|gb|DQ691640|Mus_musculus:5:150066870:150066898:Minus	1	0	0	0	0	0	0	0	0	0
mmu_piR_027224|gb|DQ711354|Mus_musculus:2:92384815:92384846:Plus	1	2	1	0	0	0	2	0	0	0
mmu_piR_028376|gb|DQ713008|Mus_musculus:4:41998842:41998872:Minus	1	0	0	0	3	0	0	0	0	0
mmu_piR_020138|gb|DQ701047|Mus_musculus:5:150091197:150091227:Minus	1	0	0	0	0	0	3	0	1	0
mmu_piR_007194|gb|DQ563109|Mus_musculus:6:127762613:127762642:Plus	1	0	1	0	1	0	0	0	0	0
mmu_piR_037557|gb|DQ726307|Mus_musculus:6:127762707:127762735:Plus	1	1	1	0	1	0	0	0	3	2
mmu_piR_032019|gb|DQ718181|Mus_musculus:7:73663912:73663941:Minus	1	0	1	1	0	0	0	0	0	1
mmu_piR_010050|gb|DQ685899|Mus_musculus:7:73691280:73691310:Plus	1	1	0	0	0	1	0	0	1	2
mmu_piR_036404|gb|DQ724655|Mus_musculus:9:67505586:67505614:Minus	1	0	0	0	0	0	0	0	0	0
mmu_piR_013704|gb|DQ691534|Mus_musculus:10:75301189:75301218:Plus	1	0	0	0.333333333333333	0	0	0	0	1	1.16666666666667
mmu_piR_017038|gb|DQ696458|Mus_musculus:17:27087570:27087599:Plus	1	0	0	1	0.5	0	0	0	0	0
mmu_piR_009964|gb|DQ685764|Mus_musculus:9:67508505:67508532:Minus	1	1	1	0.333333333333333	0	0	0	0	1	0
mmu_piR_026190|gb|DQ709866|Mus_musculus:15:74472114:74472142:Plus	1	1	1	2	1	0.5	2.5	0.5	1.5	3
mmu_piR_039357|gb|piRNA_3107|Mus_musculus:7:73663471:73663495:Minus	1	0	1	1	1	0	1	0	1	0
mmu_piR_001709|gb|DQ544221|Mus_musculus:7:52780027:52780056:Plus	1	0	0	0	0	0	0	0	0	0
mmu_piR_024457|gb|DQ707346|Mus_musculus:7:69794079:69794109:Plus	1	1	0	1	1	0	2	0	1	1
mmu_piR_015513|gb|DQ694212|Mus_musculus:17:27084922:27084951:Plus	1	0	0	1	2	0	0	1	0	0
mmu_piR_016016|gb|DQ694953|Mus_musculus:17:27029264:27029293:Minus	1	2	0	1.5	2	1.5	3	0.5	6	1.5
mmu_piR_029041|gb|DQ713979|Mus_musculus:12:98797740:98797768:Minus	1	1	1	0	1	2	0	1	0	2
mmu_piR_037443|gb|DQ726144|Mus_musculus:2:92364888:92364918:Plus	1	0	0	0	0	0	0	0	0	0
mmu_piR_012540|gb|DQ689753|Mus_musculus:9:54041808:54041837:Minus	1	0	0	0	0	1	0	0	1	0
mmu_piR_008206|gb|DQ566590|Mus_musculus:14:22936129:22936157:Plus	1	0	0	0	0	0	0	0	0	2
mmu_piR_020492|gb|DQ701563|Mus_musculus:11:108827972:108827997:Minus	1	8	7	2	10	2	7	10	11	9
mmu_piR_034961|gb|DQ722545|Mus_musculus:9:54013629:54013659:Minus	1	0	0	1	0	0	1	0	1	2
mmu_piR_035328|gb|DQ723087|Mus_musculus:17:27037247:27037278:Minus	1	0.25	0	0	0	0	0	0	2.33333333333333	1
mmu_piR_023379|gb|DQ705766|Mus_musculus:11:103258075:103258104:Plus	1	0	0	0	0	0	0	1	0	0
mmu_piR_034951|gb|DQ722528|Mus_musculus:10:66091786:66091812:Minus	1	0	0.5	0	0	0	0	0	0	0
mmu_piR_035108|gb|DQ722766|Mus_musculus:17:27041418:27041445:Minus	1	0	0	0	0	0	0	0	0	0
mmu_piR_014948|gb|DQ693385|Mus_musculus:7:69789253:69789281:Plus	1	1	0	0	1	0	1	0	0	0
mmu_piR_007204|gb|DQ563145|Mus_musculus:2:92376931:92376961:Plus	1	0	0	0	0	0	0	0.5	0	1
mmu_piR_030786|gb|DQ716447|Mus_musculus:14:22923105:22923136:Plus	1	0	0.5	0	1	1	1.5	0	0.5	0
mmu_piR_022258|gb|DQ704153|Mus_musculus:11:103250038:103250067:Plus	1	0	0	0	1	0	0	0	0	0
mmu_piR_015769|gb|DQ694583|Mus_musculus:17:66100833:66100862:Minus	1	0	1.5	0	0	0	0	0	0.5	0
mmu_piR_034373|gb|DQ721690|Mus_musculus:6:127775100:127775128:Plus	1	0	0	0	0	0	0	0	0	0
mmu_piR_025354|gb|DQ708630|Mus_musculus:7:73683428:73683458:Minus	1	0	0	0	1	0	0	0	0	0
mmu_piR_011943|gb|DQ688828|Mus_musculus:10:86018643:86018671:Minus	1	0	0	0	0	0	0	0	0	0
mmu_piR_039142|gb|piRNA_2734|Mus_musculus:6:127798594:127798620:Plus	1	0.75	0.916666666666667	0	1.25	0.25	0	0.5	1	1.33333333333333
mmu_piR_030323|gb|DQ715803|Mus_musculus:12:98826717:98826746:Plus	1	0	0	0	0	0	0	0	0	0
mmu_piR_032949|gb|DQ719559|Mus_musculus:6:85954610:85954639:Minus	1	0	0	0	0	0	0	1	0	0
mmu_piR_017821|gb|DQ697616|Mus_musculus:9:54033600:54033625:Minus	1	1	0	1	0	0	0	0	0	0
mmu_piR_005237|gb|DQ555574|Mus_musculus:9:67527341:67527369:Minus	1	0	0	0	0	0	0	0	2	0
mmu_piR_022248|gb|DQ704140|Mus_musculus:5:113571586:113571612:Minus	1	0	0	0.333333333333333	1.5	0	0	0	0	0
mmu_piR_021981|gb|DQ703721|Mus_musculus:10:62073750:62073779:Plus	1	0	0	0	0	0	0	0	0	0
mmu_piR_009315|gb|DQ684694|Mus_musculus:18:67163909:67163937:Minus	1	0	0	0	0	0	0	0	0	0
mmu_piR_011552|gb|DQ688226|Mus_musculus:3:124393323:124393352:Minus	1	0	0	0	0	0	1	0	1	0
mmu_piR_033364|gb|DQ720221|Mus_musculus:4:93823441:93823470:Minus	1	0	0	0	0	0	0	0	0	0
mmu_piR_007046|gb|DQ562710|Mus_musculus:4:93822680:93822707:Minus	1	0	1	0	1	0.5	0	0	0	1
mmu_piR_013309|gb|DQ690926|Mus_musculus:9:43900027:43900055:Minus	1	0	1	1	2	0	2	0	4	1
mmu_piR_039158|gb|piRNA_276|Mus_musculus:11:103256643:103256668:Plus	1	1	0	1	2	1	0	1.5	4	3
mmu_piR_014106|gb|DQ692146|Mus_musculus:7:69794534:69794563:Plus	1	0	0.5	0	0	0	0	0	0	0
mmu_piR_036520|gb|DQ724813|Mus_musculus:8:95081653:95081678:Plus	1	1	1	0	2	1	0	1	0	2
mmu_piR_025517|gb|DQ708865|Mus_musculus:8:28761594:28761623:Minus	1	0	0	0	1	0	0	0	0	1
mmu_piR_016887|gb|DQ696242|Mus_musculus:17:66052536:66052562:Minus	1	0	0	0	0	0	0	0	0	0
mmu_piR_013437|gb|DQ691132|Mus_musculus:17:27029399:27029428:Minus	1	0	1.5	2	4.5	2.5	1.5	1	4.5	3
mmu_piR_016035|gb|DQ694984|Mus_musculus:5:150077746:150077777:Minus	1	2	4	0	2.5	0	2	4	5.5	3.5
mmu_piR_034784|gb|DQ722273|Mus_musculus:4:61709439:61709468:Minus	1	0	0	0	0	0	0	0	0	0
mmu_piR_036601|gb|DQ724924|Mus_musculus:15:83184017:83184046:Minus	1	1	0	1	3	0	0	1	3	1
mmu_piR_011014|gb|DQ687406|Mus_musculus:2:150842398:150842428:Plus	1	0	1	1	0	0	1	1	1	0
mmu_piR_006329|gb|DQ560898|Mus_musculus:5:113562954:113562983:Minus	1	0.5	0	1.66666666666667	0	2	1.16666666666667	2	1	0.5
mmu_piR_008937|gb|DQ568902|Mus_musculus:5:150077811:150077841:Minus	1	3	0	2	3	2	2	4	5	1
mmu_piR_006950|gb|DQ562370|Mus_musculus:10:85194499:85194527:Plus	1	0	0	0	1	0	0	0.5	0	0
mmu_piR_030590|gb|DQ716171|Mus_musculus:8:95079927:95079957:Plus	1	0	0	0	0	0	0	0	1	0
mmu_piR_029003|gb|DQ713915|Mus_musculus:10:127101982:127102010:Plus	1	1	0	0	0	1	0	0	0	0
mmu_piR_026707|gb|DQ710602|Mus_musculus:9:67497237:67497267:Minus	1	0	0	0	0	0	0	0	0	1
mmu_piR_025373|gb|DQ708656|Mus_musculus:18:67187027:67187055:Minus	1	0	0	0	3	0	0	1	2	0
mmu_piR_018777|gb|DQ699051|Mus_musculus:17:27088500:27088528:Plus	1	1	1	0	1	0	0	0	0	0
mmu_piR_022588|gb|DQ704635|Mus_musculus:9:67520624:67520653:Minus	1	0	0	0	0	0	0	0	0	1
mmu_piR_024077|gb|DQ706810|Mus_musculus:10:75282840:75282864:Plus	1	0	0	0	0	0	0	0	0	1
